Dataset,Synthesizer,Repetition,Authenticity,Coherence,Column Pair Trends,Column Shapes,Coverage,Data Structure,Data Validity,Density,ImpPrecision,ImpRecall,Privacy,output_c1,output_c2,output_clsCoef,output_complex,output_density,output_f1,output_f1v,output_f2,output_f3,output_f4,output_hubs,output_l1,output_l2,output_l3,output_lsc,output_n1,output_n2,output_n3,output_n4,output_t1,output_t2,output_t3,output_t4,Output_IR,Train_IR,Test_IR,IR_Diff,class_sep,flip_y,input_c1,input_c2,input_clsCoef,input_complex,input_density,input_f1,input_f1v,input_f2,input_f3,input_f4,input_hubs,input_l1,input_l2,input_l3,input_lsc,input_n1,input_n2,input_n3,input_n4,input_t1,input_t2,input_t3,input_t4,n_classes,n_clusters_per_class,n_features,n_informative,n_redundant,n_repeated,n_samples,random_state,input_complex_cat,complex_diff
D572,TVAE,R1,0.4985074626865671,0.968,0.8870267200174614,0.8958777540867092,0.9253731343283582,1.0,0.9999289267945984,1.012537313432836,0.8940298507462686,0.6597014925373135,0.747,0.001,0.001,0.845,0.394,0.994,0.287,0.106,0.041,0.945,0.793,0.95,0.063,0.091,0.049,0.965,0.069,0.432,0.139,0.061,0.89,0.03,0.027,0.9,0.9476744186046512,0.9648093841642228,0.864406779661017,-0.1004026045032059,1.0,0.2,0.0,0.001,0.883,0.426,0.995,0.412,0.161,0.033,0.967,0.861,0.941,0.189,0.106,0.1,0.99,0.102,0.45,0.199,0.087,0.988,0.03,0.025,0.85,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.03199999999999997
D572,TVAE,R2,0.5895522388059702,0.97,0.8872972784117669,0.8891257995735606,0.9194029850746268,1.0,0.9999289267945984,0.7552238805970151,0.8194029850746268,0.8761194029850746,0.8390000000000001,0.0,0.0,0.8,0.392,0.991,0.336,0.11,0.046,0.94,0.73,0.937,0.051,0.087,0.066,0.969,0.072,0.435,0.151,0.058,0.89,0.03,0.027,0.9,0.976401179941003,0.9648093841642228,0.864406779661017,-0.1004026045032059,1.0,0.2,0.0,0.001,0.883,0.426,0.995,0.412,0.161,0.033,0.967,0.861,0.941,0.189,0.106,0.1,0.99,0.102,0.45,0.199,0.087,0.988,0.03,0.025,0.85,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.033999999999999975
D572,TVAE,R3,0.5746268656716418,0.969,0.8932635640608005,0.8936744847192609,0.935820895522388,1.0,0.999857853589197,0.7698507462686568,0.844776119402985,0.8567164179104477,0.828,0.001,0.003,0.883,0.384,0.995,0.319,0.111,0.024,0.852,0.594,0.963,0.066,0.093,0.036,0.971,0.075,0.435,0.146,0.055,0.872,0.03,0.027,0.9,0.9197707736389684,0.9648093841642228,0.864406779661017,-0.1004026045032059,1.0,0.2,0.0,0.001,0.883,0.426,0.995,0.412,0.161,0.033,0.967,0.861,0.941,0.189,0.106,0.1,0.99,0.102,0.45,0.199,0.087,0.988,0.03,0.025,0.85,2.0,1.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.04199999999999998
D573,CART,R1,0.1462686567164179,0.981,0.929788973172593,0.956645344705046,0.9044776119402984,1.0,0.9987206823027718,0.666268656716418,0.9731343283582088,0.9432835820895522,0.332,0.003,0.009,0.804,0.389,0.998,0.497,0.154,0.022,0.86,0.694,0.99,0.082,0.116,0.078,0.986,0.07,0.393,0.094,0.06,0.733,0.03,0.025,0.85,0.8715083798882681,0.976401179941003,0.9526627218934912,-0.0237384580475118,1.0,0.0,0.0,0.0,0.765,0.39,0.987,0.42,0.127,0.007,0.867,0.625,0.935,0.055,0.113,0.069,0.987,0.106,0.447,0.194,0.064,0.954,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.0010000000000000009
D573,CART,R2,0.0492537313432835,0.982,0.9457160861404016,0.9567874911158492,0.98955223880597,1.0,0.9987917555081736,1.2053731343283582,0.9970149253731344,0.9074626865671642,0.1509999999999999,0.001,0.004,0.738,0.384,0.998,0.467,0.151,0.011,0.934,0.678,0.99,0.074,0.113,0.085,0.985,0.064,0.388,0.087,0.054,0.722,0.03,0.025,0.85,0.9142857142857144,0.976401179941003,0.9526627218934912,-0.0237384580475118,1.0,0.0,0.0,0.0,0.765,0.39,0.987,0.42,0.127,0.007,0.867,0.625,0.935,0.055,0.113,0.069,0.987,0.106,0.447,0.194,0.064,0.954,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.006000000000000005
D573,CART,R3,0.0522388059701492,0.981,0.932230821375267,0.9552949538024164,0.991044776119403,1.0,0.9988628287135752,1.2038805970149251,0.9925373134328358,0.9104477611940298,0.162,0.007,0.019,0.756,0.372,0.998,0.449,0.146,0.013,0.751,0.563,0.99,0.075,0.119,0.087,0.986,0.068,0.39,0.1,0.057,0.71,0.03,0.025,0.85,0.8206521739130435,0.976401179941003,0.9526627218934912,-0.0237384580475118,1.0,0.0,0.0,0.0,0.765,0.39,0.987,0.42,0.127,0.007,0.867,0.625,0.935,0.055,0.113,0.069,0.987,0.106,0.447,0.194,0.064,0.954,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.018000000000000016
D573,TVAE,R1,0.4746268656716418,0.961,0.8420371796609655,0.8906183368869937,0.8850746268656716,1.0,0.9999289267945984,0.904179104477612,0.8776119402985074,0.7253731343283583,0.7979999999999999,0.001,0.001,0.871,0.443,0.995,0.549,0.222,0.078,0.949,0.813,0.939,0.096,0.175,0.125,0.993,0.151,0.463,0.291,0.134,0.991,0.03,0.025,0.85,0.9476744186046512,0.976401179941003,0.9526627218934912,-0.0237384580475118,1.0,0.0,0.0,0.0,0.765,0.39,0.987,0.42,0.127,0.007,0.867,0.625,0.935,0.055,0.113,0.069,0.987,0.106,0.447,0.194,0.064,0.954,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.05299999999999999
D573,TVAE,R2,0.5716417910447761,0.963,0.8667830583915155,0.8926083866382374,0.9149253731343284,1.0,0.9999289267945984,0.7689552238805971,0.8208955223880597,0.8373134328358209,0.825,0.0,0.0,0.858,0.434,0.995,0.488,0.196,0.054,0.964,0.83,0.939,0.089,0.166,0.107,0.992,0.142,0.459,0.284,0.113,0.972,0.03,0.025,0.85,0.9822485207100592,0.976401179941003,0.9526627218934912,-0.0237384580475118,1.0,0.0,0.0,0.0,0.765,0.39,0.987,0.42,0.127,0.007,0.867,0.625,0.935,0.055,0.113,0.069,0.987,0.106,0.447,0.194,0.064,0.954,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.043999999999999984
D573,TVAE,R3,0.5656716417910448,0.963,0.8607909242336309,0.8959488272921108,0.9149253731343284,1.0,0.999857853589197,0.7865671641791044,0.8373134328358209,0.8507462686567164,0.845,0.0,0.0,0.849,0.437,0.994,0.523,0.194,0.05,0.967,0.815,0.959,0.076,0.161,0.115,0.992,0.139,0.46,0.269,0.1,0.993,0.03,0.027,0.9,0.9881305637982196,0.976401179941003,0.9526627218934912,-0.0237384580475118,1.0,0.0,0.0,0.0,0.765,0.39,0.987,0.42,0.127,0.007,0.867,0.625,0.935,0.055,0.113,0.069,0.987,0.106,0.447,0.194,0.064,0.954,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.046999999999999986
D574,CART,R1,0.3059701492537313,0.98,0.928310784942155,0.9624733475479744,0.7925373134328358,1.0,0.9985785358919688,0.4325373134328358,0.8970149253731343,0.9671641791044776,0.526,0.0,0.001,0.79,0.391,0.998,0.462,0.163,0.033,0.934,0.619,0.99,0.078,0.121,0.09,0.988,0.085,0.395,0.122,0.076,0.751,0.03,0.025,0.85,0.9648093841642228,0.9476744186046512,0.9186046511627908,-0.0290697674418605,1.0,0.01,0.001,0.001,0.817,0.402,0.992,0.42,0.136,0.012,0.934,0.713,0.948,0.062,0.11,0.093,0.988,0.096,0.447,0.187,0.09,0.946,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.01100000000000001
D574,CART,R2,0.053731343283582,0.981,0.9140883657570064,0.9651030561478324,0.9955223880597016,1.0,0.999004975124378,1.1495522388059702,0.9955223880597016,0.9119402985074628,0.174,0.0,0.0,0.772,0.397,0.998,0.469,0.17,0.034,0.931,0.733,0.99,0.081,0.136,0.072,0.99,0.083,0.399,0.118,0.082,0.77,0.03,0.025,0.85,0.9940476190476192,0.9476744186046512,0.9186046511627908,-0.0290697674418605,1.0,0.01,0.001,0.001,0.817,0.402,0.992,0.42,0.136,0.012,0.934,0.713,0.948,0.062,0.11,0.093,0.988,0.096,0.447,0.187,0.09,0.946,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.0050000000000000044
D574,CART,R3,0.0492537313432835,0.98,0.9224638770356384,0.9616915422885572,0.9940298507462688,1.0,0.9992892679459844,1.131940298507463,0.9955223880597016,0.935820895522388,0.1779999999999999,0.0,0.0,0.758,0.393,0.998,0.429,0.149,0.055,0.946,0.742,0.99,0.064,0.104,0.073,0.988,0.083,0.4,0.13,0.079,0.754,0.03,0.025,0.85,0.9940476190476192,0.9476744186046512,0.9186046511627908,-0.0290697674418605,1.0,0.01,0.001,0.001,0.817,0.402,0.992,0.42,0.136,0.012,0.934,0.713,0.948,0.062,0.11,0.093,0.988,0.096,0.447,0.187,0.09,0.946,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.009000000000000008
D574,TVAE,R1,0.5164179104477612,0.967,0.8436187604073919,0.8612651030561478,0.835820895522388,1.0,1.0,1.0161194029850746,0.8940298507462686,0.6179104477611941,0.75,0.014,0.037,0.938,0.442,0.998,0.586,0.262,0.016,0.836,0.599,0.97,0.1,0.188,0.146,0.994,0.158,0.465,0.297,0.173,0.982,0.03,0.027,0.9,0.7585301837270341,0.9476744186046512,0.9186046511627908,-0.0290697674418605,1.0,0.01,0.001,0.001,0.817,0.402,0.992,0.42,0.136,0.012,0.934,0.713,0.948,0.062,0.11,0.093,0.988,0.096,0.447,0.187,0.09,0.946,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.03999999999999998
D574,TVAE,R2,0.6283582089552239,0.968,0.8157466946335857,0.8623312011371714,0.9447761194029852,1.0,1.0,0.8202985074626867,0.808955223880597,0.8567164179104477,0.818,0.015,0.04,0.821,0.445,0.991,0.58,0.249,0.023,0.9,0.724,0.937,0.092,0.19,0.136,0.993,0.161,0.466,0.324,0.194,0.987,0.03,0.027,0.9,0.7493472584856397,0.9476744186046512,0.9186046511627908,-0.0290697674418605,1.0,0.01,0.001,0.001,0.817,0.402,0.992,0.42,0.136,0.012,0.934,0.713,0.948,0.062,0.11,0.093,0.988,0.096,0.447,0.187,0.09,0.946,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.04299999999999998
D574,TVAE,R3,0.5791044776119403,0.968,0.8258329397754908,0.8598436389481163,0.9074626865671642,1.0,1.0,0.7438805970149254,0.7895522388059701,0.8671641791044776,0.8240000000000001,0.004,0.011,0.96,0.451,0.999,0.589,0.26,0.035,0.893,0.752,0.979,0.106,0.203,0.134,0.993,0.155,0.467,0.316,0.116,0.993,0.03,0.027,0.9,0.8611111111111112,0.9476744186046512,0.9186046511627908,-0.0290697674418605,1.0,0.01,0.001,0.001,0.817,0.402,0.992,0.42,0.136,0.012,0.934,0.713,0.948,0.062,0.11,0.093,0.988,0.096,0.447,0.187,0.09,0.946,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.04899999999999999
D575,CART,R1,0.2402985074626865,0.981,0.9235947017746086,0.9620469083155648,0.8402985074626865,1.0,0.9989339019189766,0.5510447761194031,0.9253731343283582,0.9253731343283582,0.445,0.001,0.003,0.767,0.411,0.998,0.555,0.228,0.021,0.924,0.725,0.99,0.118,0.181,0.166,0.99,0.086,0.4,0.118,0.096,0.773,0.03,0.025,0.85,0.9252873563218392,0.9940476190476192,0.9879518072289156,-0.0060958118187034,1.0,0.1,0.0,0.0,0.769,0.42,0.988,0.48,0.183,0.02,0.97,0.821,0.93,0.1,0.148,0.107,0.991,0.124,0.454,0.237,0.1,0.966,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.009000000000000008
D575,CART,R2,0.0582089552238805,0.98,0.9375688929023412,0.9611229566453448,0.991044776119403,1.0,0.9988628287135752,1.1728358208955223,0.991044776119403,0.8805970149253731,0.152,0.004,0.01,0.76,0.414,0.998,0.596,0.235,0.039,0.957,0.676,0.99,0.115,0.182,0.121,0.989,0.099,0.398,0.155,0.101,0.769,0.03,0.025,0.85,0.8662952646239555,0.9940476190476192,0.9879518072289156,-0.0060958118187034,1.0,0.1,0.0,0.0,0.769,0.42,0.988,0.48,0.183,0.02,0.97,0.821,0.93,0.1,0.148,0.107,0.991,0.124,0.454,0.237,0.1,0.966,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.006000000000000005
D575,CART,R3,0.0522388059701492,0.98,0.934232354607326,0.9600568585643212,0.991044776119403,1.0,0.998720682302772,1.1561194029850748,0.9940298507462688,0.8940298507462686,0.154,0.003,0.008,0.733,0.409,0.998,0.594,0.248,0.018,0.903,0.639,0.99,0.132,0.187,0.127,0.99,0.096,0.401,0.145,0.103,0.785,0.03,0.025,0.85,0.8820224719101124,0.9940476190476192,0.9879518072289156,-0.0060958118187034,1.0,0.1,0.0,0.0,0.769,0.42,0.988,0.48,0.183,0.02,0.97,0.821,0.93,0.1,0.148,0.107,0.991,0.124,0.454,0.237,0.1,0.966,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,-0.01100000000000001
D575,TVAE,R1,0.4865671641791044,0.972,0.8728324327654146,0.8776119402985074,0.8955223880597015,1.0,0.9999289267945984,1.039402985074627,0.9208955223880596,0.655223880597015,0.7040000000000001,0.008,0.023,0.768,0.436,0.986,0.631,0.198,0.024,0.964,0.816,0.909,0.079,0.143,0.103,0.992,0.142,0.462,0.276,0.122,0.993,0.03,0.027,0.9,0.8059299191374663,0.9940476190476192,0.9879518072289156,-0.0060958118187034,1.0,0.1,0.0,0.0,0.769,0.42,0.988,0.48,0.183,0.02,0.97,0.821,0.93,0.1,0.148,0.107,0.991,0.124,0.454,0.237,0.1,0.966,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.016000000000000014
D575,TVAE,R2,0.5656716417910448,0.974,0.8811668887205202,0.8807391613361762,0.9477611940298508,1.0,1.0,0.8453731343283584,0.8373134328358209,0.8746268656716418,0.7909999999999999,0.0,0.001,0.814,0.453,0.993,0.695,0.248,0.063,0.964,0.828,0.951,0.109,0.187,0.134,0.992,0.15,0.464,0.306,0.128,0.981,0.03,0.027,0.9,0.9648093841642228,0.9940476190476192,0.9879518072289156,-0.0060958118187034,1.0,0.1,0.0,0.0,0.769,0.42,0.988,0.48,0.183,0.02,0.97,0.821,0.93,0.1,0.148,0.107,0.991,0.124,0.454,0.237,0.1,0.966,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.03300000000000003
D575,TVAE,R3,0.5701492537313433,0.971,0.8794335896422022,0.8749111584932481,0.9447761194029852,1.0,0.9999289267945984,0.8355223880597016,0.8298507462686567,0.8626865671641791,0.8009999999999999,0.001,0.002,0.803,0.442,0.991,0.617,0.217,0.048,0.97,0.8,0.938,0.097,0.163,0.133,0.991,0.144,0.459,0.282,0.128,0.978,0.03,0.027,0.9,0.9420289855072465,0.9940476190476192,0.9879518072289156,-0.0060958118187034,1.0,0.1,0.0,0.0,0.769,0.42,0.988,0.48,0.183,0.02,0.97,0.821,0.93,0.1,0.148,0.107,0.991,0.124,0.454,0.237,0.1,0.966,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,medium-high,0.02200000000000002
D576,CART,R1,0.1686567164179104,0.982,0.9510055902399536,0.959630419331912,0.8970149253731343,1.0,0.9985785358919688,0.6934328358208955,0.9656716417910448,0.9298507462686568,0.359,0.0,0.0,0.78,0.434,0.998,0.611,0.307,0.037,0.966,0.779,0.99,0.136,0.212,0.175,0.993,0.117,0.409,0.179,0.133,0.815,0.03,0.025,0.85,0.9940476190476192,0.9648093841642228,0.9186046511627908,-0.0462047330014322,1.0,0.2,0.0,0.001,0.842,0.45,0.993,0.588,0.282,0.015,0.96,0.855,0.96,0.156,0.194,0.146,0.995,0.163,0.464,0.312,0.139,0.99,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,high,-0.016000000000000014
D576,CART,R2,0.0611940298507462,0.98,0.9410207336139688,0.960270078180526,0.9850746268656716,1.0,0.999004975124378,1.0859701492537317,0.9940298507462688,0.928358208955224,0.1779999999999999,0.0,0.0,0.756,0.434,0.998,0.637,0.322,0.08,0.949,0.784,0.99,0.137,0.213,0.169,0.993,0.125,0.409,0.172,0.116,0.796,0.03,0.025,0.85,0.9822485207100592,0.9648093841642228,0.9186046511627908,-0.0462047330014322,1.0,0.2,0.0,0.001,0.842,0.45,0.993,0.588,0.282,0.015,0.96,0.855,0.96,0.156,0.194,0.146,0.995,0.163,0.464,0.312,0.139,0.99,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,high,-0.016000000000000014
D576,CART,R3,0.0552238805970149,0.981,0.9534561266581748,0.9604832977967306,0.991044776119403,1.0,0.998720682302772,1.136716417910448,1.0,0.9149253731343284,0.165,0.001,0.002,0.77,0.43,0.998,0.613,0.29,0.047,0.96,0.794,0.99,0.128,0.21,0.184,0.991,0.116,0.406,0.163,0.093,0.791,0.03,0.025,0.85,0.9420289855072465,0.9648093841642228,0.9186046511627908,-0.0462047330014322,1.0,0.2,0.0,0.001,0.842,0.45,0.993,0.588,0.282,0.015,0.96,0.855,0.96,0.156,0.194,0.146,0.995,0.163,0.464,0.312,0.139,0.99,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,high,-0.020000000000000018
D576,TVAE,R1,0.5074626865671642,0.964,0.8739162745931706,0.8742004264392326,0.8522388059701492,1.0,0.9997157071783938,0.9235820895522387,0.8686567164179104,0.691044776119403,0.778,0.005,0.013,0.9,0.465,0.996,0.702,0.298,0.08,0.927,0.815,0.966,0.116,0.213,0.142,0.994,0.175,0.47,0.348,0.179,0.997,0.03,0.025,0.85,0.850828729281768,0.9648093841642228,0.9186046511627908,-0.0462047330014322,1.0,0.2,0.0,0.001,0.842,0.45,0.993,0.588,0.282,0.015,0.96,0.855,0.96,0.156,0.194,0.146,0.995,0.163,0.464,0.312,0.139,0.99,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,high,0.015000000000000013
D576,TVAE,R2,0.5716417910447761,0.967,0.8646682410544866,0.8733475479744137,0.946268656716418,1.0,0.999857853589197,0.8477611940298507,0.826865671641791,0.8283582089552238,0.818,0.002,0.005,0.782,0.445,0.99,0.647,0.25,0.045,0.934,0.745,0.942,0.097,0.201,0.146,0.993,0.159,0.465,0.324,0.167,0.996,0.03,0.025,0.85,0.9034090909090908,0.9648093841642228,0.9186046511627908,-0.0462047330014322,1.0,0.2,0.0,0.001,0.842,0.45,0.993,0.588,0.282,0.015,0.96,0.855,0.96,0.156,0.194,0.146,0.995,0.163,0.464,0.312,0.139,0.99,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,high,-0.0050000000000000044
D576,TVAE,R3,0.5656716417910448,0.968,0.8581800761477035,0.8746979388770435,0.926865671641791,1.0,0.9997157071783938,0.7850746268656716,0.8343283582089552,0.8462686567164179,0.82,0.003,0.008,0.903,0.458,0.996,0.662,0.264,0.079,0.946,0.767,0.959,0.113,0.2,0.154,0.993,0.157,0.466,0.304,0.157,0.993,0.03,0.027,0.9,0.8820224719101124,0.9648093841642228,0.9186046511627908,-0.0462047330014322,1.0,0.2,0.0,0.001,0.842,0.45,0.993,0.588,0.282,0.015,0.96,0.855,0.96,0.156,0.194,0.146,0.995,0.163,0.464,0.312,0.139,0.99,0.03,0.024,0.8,2.0,2.0,20.0,4.0,2.0,0.0,1000.0,123.0,high,0.008000000000000007
D577,CART,R1,0.4059701492537313,0.985,0.9334707645297896,0.9514246947082768,0.9223880597014924,1.0,0.9978290366350068,0.7632835820895523,0.9328358208955224,0.9656716417910448,0.722,0.0,0.001,0.591,0.187,0.967,0.049,0.01,0.0,0.003,0.0,0.887,0.0,0.0,0.0,0.542,0.001,0.213,0.0,0.0,0.031,0.015,0.012,0.8,0.9648093841642228,0.9940476190476192,0.9879518072289156,-0.0060958118187034,2.0,0.0,0.0,0.0,0.568,0.176,0.957,0.018,0.005,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.51,0.001,0.187,0.0,0.0,0.031,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.01100000000000001
D577,CART,R2,0.3,0.979,0.9236472058814228,0.959023066485753,0.9776119402985076,1.0,0.99674355495251,0.9737313432835822,0.9776119402985076,0.9522388059701492,0.649,0.0,0.001,0.59,0.188,0.973,0.048,0.01,0.0,0.0,0.0,0.898,0.0,0.0,0.0,0.538,0.001,0.211,0.0,0.0,0.042,0.015,0.012,0.8,0.9648093841642228,0.9940476190476192,0.9879518072289156,-0.0060958118187034,2.0,0.0,0.0,0.0,0.568,0.176,0.957,0.018,0.005,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.51,0.001,0.187,0.0,0.0,0.031,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.01200000000000001
D577,CART,R3,0.2970149253731343,0.986,0.9325526021687324,0.95685210312076,0.9791044776119404,1.0,0.9976933514246948,0.9791044776119404,0.9746268656716418,0.9582089552238806,0.605,0.0,0.001,0.617,0.189,0.978,0.046,0.009,0.0,0.0,0.0,0.906,0.0,0.0,0.0,0.535,0.001,0.209,0.0,0.0,0.031,0.015,0.012,0.8,0.9648093841642228,0.9940476190476192,0.9879518072289156,-0.0060958118187034,2.0,0.0,0.0,0.0,0.568,0.176,0.957,0.018,0.005,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.51,0.001,0.187,0.0,0.0,0.031,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.013000000000000012
D577,TVAE,R1,0.4597014925373134,0.949,0.8826515603693206,0.9134328358208954,0.8955223880597015,1.0,1.0,0.9617910447761197,0.8761194029850746,0.8880597014925373,0.764,0.007,0.019,0.552,0.2,0.952,0.016,0.006,0.056,0.387,0.0,0.88,0.001,0.001,0.001,0.558,0.001,0.2,0.001,0.0,0.042,0.015,0.01,0.7,0.8206521739130435,0.9940476190476192,0.9879518072289156,-0.0060958118187034,2.0,0.0,0.0,0.0,0.568,0.176,0.957,0.018,0.005,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.51,0.001,0.187,0.0,0.0,0.031,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.02400000000000002
D577,TVAE,R2,0.4701492537313433,0.951,0.8808031931707749,0.9280868385345996,0.9223880597014924,1.0,1.0,0.8749253731343284,0.8537313432835821,0.926865671641791,0.802,0.0,0.0,0.538,0.207,0.944,0.017,0.006,0.035,0.404,0.0,0.863,0.001,0.001,0.0,0.634,0.005,0.213,0.009,0.001,0.045,0.015,0.012,0.8,0.976401179941003,0.9940476190476192,0.9879518072289156,-0.0060958118187034,2.0,0.0,0.0,0.0,0.568,0.176,0.957,0.018,0.005,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.51,0.001,0.187,0.0,0.0,0.031,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.031
D577,TVAE,R3,0.4686567164179104,0.955,0.8968993190713904,0.921438263229308,0.9477611940298508,1.0,1.0,0.9280597014925376,0.8850746268656716,0.9194029850746268,0.775,0.001,0.003,0.556,0.21,0.947,0.023,0.008,0.03,0.43,0.003,0.861,0.004,0.004,0.001,0.706,0.006,0.23,0.01,0.006,0.058,0.015,0.01,0.7,0.9252873563218392,0.9940476190476192,0.9879518072289156,-0.0060958118187034,2.0,0.0,0.0,0.0,0.568,0.176,0.957,0.018,0.005,0.0,0.0,0.0,0.874,0.0,0.0,0.0,0.51,0.001,0.187,0.0,0.0,0.031,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.034
D578,CART,R1,0.3611940298507463,0.979,0.9110091245734532,0.9508819538670285,0.908955223880597,1.0,0.9972862957937584,0.7474626865671643,0.928358208955224,0.9776119402985076,0.799,0.002,0.006,0.574,0.19,0.967,0.047,0.012,0.007,0.028,0.0,0.882,0.0,0.001,0.001,0.577,0.002,0.211,0.004,0.0,0.025,0.015,0.012,0.8,0.8926553672316384,0.976401179941003,1.0,0.023598820058997,2.0,0.01,0.0,0.0,0.564,0.209,0.959,0.027,0.009,0.003,0.363,0.003,0.875,0.01,0.004,0.001,0.707,0.009,0.241,0.018,0.003,0.07,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,-0.01899999999999999
D578,CART,R2,0.291044776119403,0.978,0.9096689318463148,0.9489823609226596,0.982089552238806,1.0,0.9976933514246948,0.9597014925373134,0.964179104477612,0.9522388059701492,0.657,0.002,0.006,0.598,0.215,0.976,0.047,0.012,0.015,0.427,0.001,0.894,0.004,0.001,0.0,0.655,0.002,0.211,0.001,0.0,0.058,0.015,0.012,0.8,0.8926553672316384,0.976401179941003,1.0,0.023598820058997,2.0,0.01,0.0,0.0,0.564,0.209,0.959,0.027,0.009,0.003,0.363,0.003,0.875,0.01,0.004,0.001,0.707,0.009,0.241,0.018,0.003,0.07,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.006000000000000005
D578,CART,R3,0.2880597014925373,0.978,0.9048820074031888,0.951696065128901,0.9626865671641792,1.0,0.9968792401628224,0.9361194029850748,0.971641791044776,0.9507462686567164,0.637,0.003,0.007,0.59,0.188,0.969,0.044,0.009,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.544,0.001,0.21,0.0,0.0,0.031,0.015,0.012,0.8,0.8873239436619719,0.976401179941003,1.0,0.023598820058997,2.0,0.01,0.0,0.0,0.564,0.209,0.959,0.027,0.009,0.003,0.363,0.003,0.875,0.01,0.004,0.001,0.707,0.009,0.241,0.018,0.003,0.07,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,-0.02099999999999999
D578,TVAE,R1,0.4522388059701492,0.962,0.8860049527831775,0.9139755766621436,0.9044776119402984,1.0,1.0,0.9277611940298508,0.9059701492537312,0.8582089552238806,0.785,0.0,0.001,0.587,0.245,0.961,0.036,0.012,0.157,0.627,0.27,0.897,0.005,0.006,0.003,0.705,0.009,0.239,0.016,0.009,0.116,0.015,0.01,0.7,0.95906432748538,0.976401179941003,1.0,0.023598820058997,2.0,0.01,0.0,0.0,0.564,0.209,0.959,0.027,0.009,0.003,0.363,0.003,0.875,0.01,0.004,0.001,0.707,0.009,0.241,0.018,0.003,0.07,0.015,0.01,0.7,2.0,1.0,10.0,2.0,2.0,0.0,1000.0,123.0,low,0.036000000000000004
